time_stamp,tag_name,gc_decision,gc_offset_x,gc_offset_y,gc_offset_z,gc_outer_radius,gc_depth,gc_bevel_radius,gc_bevel_angle,gc_xangle,gc_yangle,gc_cb_depth,gc_axis_tilt,gc_axis_orient,gh_decision,gh_offset_x,gh_offset_y,gh_offset_z,gh_radius,gp_xangle,gp_yangle,gp_z_offset,gp_std_dev
2022-11-13T13:30:49.366000,125_adjust_3-1,0,-0.0014,-0.0005,0.0013,0.1936,0.0634,-0.0410,100.00,-0.02,-0.01,0.0000,6.88,105.05,0,0.0016,-0.0132,-0.0031,0.1214,-0.02,-0.01,-0.0038,0.0094
2022-11-13T13:30:53.738000,125_adjust_1-2,0,0.0005,-0.0002,0.0001,0.1938,0.0634,-0.0414,100.15,0.00,0.00,0.0000,6.82,102.70,0,0.0043,-0.0127,-0.0043,0.1218,0.00,-0.00,-0.0050,0.0094
2022-11-13T13:30:57.027000,125_adjust_1,0,-0.0006,0.0003,0.0000,0.1938,0.0635,-0.0407,99.98,0.00,-0.00,0.0000,7.07,106.66,0,0.0025,-0.0122,-0.0044,0.1207,0.00,-0.00,-0.0051,0.0093
2022-11-13T13:31:02.494000,126_initial,0,0.0261,0.0072,-0.0358,0.2606,0.1219,0.0305,98.92,-0.29,-0.19,0.0000,1.73,35.00,0,0.0237,0.0044,-0.0433,0.1357,-0.31,-0.25,-0.0446,0.0185
2022-11-13T13:31:06.974000,126_adjust_3-1,0,0.0007,0.0012,-0.0013,0.2605,0.1217,0.0302,98.97,0.01,0.01,0.0000,1.63,35.68,0,-0.0013,-0.0014,-0.0088,0.1354,-0.01,0.01,-0.0101,0.0185
2022-11-13T13:31:11.336000,126_adjust_1-2,0,-0.0003,0.0000,0.0002,0.2605,0.1215,0.0297,99.06,-0.00,-0.00,0.0000,1.80,40.72,0,-0.0024,-0.0033,-0.0072,0.1352,-0.01,-0.00,-0.0086,0.0184
2022-11-13T13:31:14.726000,126_adjust_1,0,-0.0001,0.0002,-0.0002,0.2606,0.1215,0.0297,99.08,0.00,0.00,0.0000,1.76,40.59,0,-0.0012,-0.0032,-0.0076,0.1356,-0.01,-0.00,-0.0090,0.0184
2022-11-13T13:31:20.216000,127_initial,0,0.0324,0.0643,-0.0381,0.2625,0.1220,0.0295,99.62,-0.14,-0.25,0.0000,1.31,80.06,0,0.0331,0.0556,-0.0467,0.1332,-0.33,-0.33,-0.0476,0.0202
2022-11-13T13:31:24.706000,127_adjust_3-1,0,-0.0018,0.0002,0.0014,0.2621,0.1219,0.0296,99.49,-0.01,-0.00,0.0000,1.20,70.38,0,-0.0015,-0.0055,-0.0071,0.1328,-0.01,-0.00,-0.0085,0.0196
2022-11-13T13:31:29.048000,127_adjust_1-2,0,0.0002,-0.0002,-0.0002,0.2624,0.1219,0.0294,99.62,0.00,0.00,0.0000,1.11,69.59,0,0.0006,-0.0056,-0.0087,0.1328,-0.00,-0.00,-0.0101,0.0197
2022-11-13T13:31:32.355000,127_adjust_1,0,-0.0000,0.0002,-0.0000,0.2624,0.1217,0.0291,99.69,0.00,0.00,0.0000,1.12,69.31,0,0.0004,-0.0059,-0.0085,0.1328,-0.00,0.00,-0.0099,0.0196
2022-11-13T13:31:38.685000,128_initial,0,0.0079,-0.1065,-0.0141,0.1935,0.0638,-0.0391,99.51,-0.47,0.10,0.0000,5.34,91.60,0,0.0048,-0.1153,-0.0183,0.1217,-0.40,0.09,-0.0198,0.0093
2022-11-13T13:31:43.307000,128_adjust_3-1,0,-0.0002,0.0018,0.0021,0.1938,0.0635,-0.0408,100.00,-0.03,0.00,0.0000,6.21,90.48,0,-0.0027,-0.0085,-0.0024,0.1214,-0.03,0.00,-0.0031,0.0089
2022-11-13T13:31:48.212000,128_adjust_1-2,0,0.0001,-0.0004,0.0003,0.1938,0.0635,-0.0408,100.00,-0.01,-0.01,0.0000,6.25,87.68,0,-0.0024,-0.0118,-0.0042,0.1220,-0.01,-0.01,-0.0049,0.0087
2022-11-13T13:31:51.493000,128_adjust_1,0,0.0000,0.0004,-0.0004,0.1937,0.0635,-0.0408,99.99,-0.01,-0.01,0.0000,6.36,89.17,0,-0.0031,-0.0103,-0.0049,0.1213,-0.01,-0.01,-0.0055,0.0089
2022-11-13T13:31:57.061000,129_initial,0,0.0137,-0.0571,-0.0187,0.1931,0.0635,-0.0393,99.46,-0.47,0.03,0.0000,6.64,109.41,0,0.0133,-0.0665,-0.0229,0.1222,-0.43,0.01,-0.0246,0.0188
2022-11-13T13:32:01.653000,129_adjust_3-1,0,0.0002,0.0015,-0.0001,0.1935,0.0632,-0.0414,100.08,-0.02,0.00,0.0000,7.04,106.13,0,-0.0005,-0.0094,-0.0044,0.1223,-0.04,-0.01,-0.0057,0.0211
2022-11-13T13:32:06.045000,129_adjust_1-2,0,0.0000,0.0001,0.0000,0.1937,0.0633,-0.0413,100.08,0.00,0.00,0.0000,7.11,105.72,0,-0.0011,-0.0109,-0.0044,0.1221,-0.01,-0.01,-0.0056,0.0197
2022-11-13T13:32:09.325000,129_adjust_1,0,0.0002,0.0002,-0.0001,0.1935,0.0633,-0.0408,99.92,0.00,0.00,0.0000,7.09,104.65,0,-0.0016,-0.0103,-0.0044,0.1221,-0.01,-0.01,-0.0056,0.0189
2022-11-13T13:32:14.789000,130_initial,0,0.0248,-0.0082,-0.0320,0.2628,0.1202,0.0260,100.53,-0.35,-0.02,0.0000,1.04,110.50,0,0.0273,-0.0103,-0.0396,0.1340,-0.33,-0.09,-0.0412,0.0194
2022-11-13T13:32:19.255000,130_adjust_3-1,0,-0.0004,-0.0018,0.0022,0.2627,0.1202,0.0260,100.49,-0.02,0.00,0.0000,1.11,104.85,0,0.0023,-0.0045,-0.0054,0.1343,-0.02,0.00,-0.0070,0.0194
2022-11-13T13:32:23.754000,130_adjust_1-2,0,-0.0002,0.0002,-0.0002,0.2626,0.1204,0.0263,100.41,0.00,0.00,0.0000,1.10,110.67,0,0.0027,-0.0026,-0.0079,0.1340,-0.00,0.00,-0.0094,0.0195
2022-11-13T13:32:27.138000,130_adjust_1,0,0.0002,0.0003,-0.0003,0.2626,0.1205,0.0265,100.34,0.00,0.00,0.0000,1.16,109.70,0,0.0029,-0.0022,-0.0080,0.1346,-0.00,-0.00,-0.0095,0.0200
2022-11-13T13:32:32.606000,131_initial,0,0.0348,0.0490,-0.0360,0.2633,0.1214,0.0279,100.19,-0.21,-0.09,0.0000,1.66,114.18,0,0.0390,0.0417,-0.0448,0.1318,-0.36,-0.18,-0.0460,0.0239
2022-11-13T13:32:37.198000,131_adjust_3-1,0,-0.0021,-0.0015,0.0025,0.2630,0.1215,0.0282,100.03,-0.01,-0.00,0.0000,1.37,115.82,0,0.0028,-0.0077,-0.0061,0.1331,-0.02,0.01,-0.0078,0.0234
2022-11-13T13:32:41.691000,131_adjust_1-2,0,0.0000,0.0005,-0.0003,0.2630,0.1213,0.0279,100.10,0.00,-0.00,0.0000,1.49,116.43,0,0.0052,-0.0055,-0.0089,0.1325,-0.02,0.00,-0.0107,0.0252
2022-11-13T13:32:44.984000,131_adjust_1,0,0.0003,0.0002,-0.0002,0.2630,0.1213,0.0280,100.10,0.01,0.00,0.0000,1.47,115.31,0,0.0046,-0.0060,-0.0089,0.1326,-0.01,0.00,-0.0106,0.0248
2022-11-13T13:32:51.429000,132_initial,0,0.0119,-0.1226,-0.0054,0.1937,0.0633,-0.0415,100.14,-0.51,0.02,0.0000,5.12,94.35,0,0.0113,-0.1300,-0.0095,0.1193,-0.43,0.00,-0.0113,0.0096
2022-11-13T13:32:55.916000,132_adjust_3-1,0,0.0004,0.0030,-0.0004,0.1939,0.0631,-0.0425,100.43,-0.02,0.01,0.0000,5.52,88.17,0,-0.0006,-0.0048,-0.0050,0.1199,-0.02,0.00,-0.0057,0.0092
2022-11-13T13:33:00.306000,132_adjust_1-2,0,0.0000,0.0002,0.0000,0.1940,0.0632,-0.0422,100.38,0.00,0.00,0.0000,5.60,89.14,0,-0.0003,-0.0077,-0.0047,0.1198,-0.00,-0.00,-0.0053,0.0094
2022-11-13T13:33:03.565000,132_adjust_1,0,0.0002,0.0003,-0.0003,0.1940,0.0631,-0.0426,100.47,0.00,0.00,0.0000,5.65,88.22,0,0.0002,-0.0072,-0.0050,0.1200,0.00,-0.00,-0.0056,0.0092
2022-11-13T13:33:09.165000,133_initial,0,0.0202,-0.0702,-0.0169,0.1942,0.0632,-0.0427,100.54,-0.49,-0.01,0.0000,5.54,94.57,0,0.0213,-0.0769,-0.0211,0.1188,-0.44,-0.03,-0.0224,0.0109
2022-11-13T13:33:13.769000,133_adjust_3-1,0,-0.0005,0.0015,0.0004,0.1946,0.0632,-0.0437,100.90,-0.02,-0.01,0.0000,6.22,96.18,0,0.0015,-0.0079,-0.0040,0.1195,-0.02,-0.01,-0.0047,0.0118
2022-11-13T13:33:18.131000,133_adjust_1-2,0,-0.0002,-0.0002,0.0001,0.1944,0.0633,-0.0429,100.64,0.00,0.00,0.0000,6.15,96.45,0,0.0019,-0.0095,-0.0044,0.1193,0.00,-0.00,-0.0050,0.0110
2022-11-13T13:33:21.392000,133_adjust_1,0,0.0002,0.0001,-0.0001,0.1942,0.0633,-0.0422,100.43,0.00,0.00,0.0000,6.14,97.41,0,0.0024,-0.0088,-0.0046,0.1192,0.00,0.00,-0.0052,0.0095
2022-11-13T13:33:26.875000,134_initial,0,0.0308,-0.0273,-0.0243,0.2600,0.1231,0.0332,98.09,-0.39,-0.06,0.0000,1.15,-5.35,0,0.0286,-0.0245,-0.0319,0.1365,-0.32,-0.15,-0.0335,0.0211
2022-11-13T13:33:31.236000,134_adjust_3-1,0,0.0007,0.0014,-0.0000,0.2602,0.1229,0.0325,98.32,-0.03,0.00,0.0000,1.34,13.11,0,-0.0020,0.0040,-0.0076,0.1369,-0.04,-0.00,-0.0094,0.0229
2022-11-13T13:33:35.617000,134_adjust_1-2,0,0.0000,0.0004,-0.0002,0.2604,0.1228,0.0324,98.39,0.00,0.00,0.0000,1.31,17.17,0,-0.0017,0.0037,-0.0078,0.1370,-0.01,-0.00,-0.0096,0.0229
2022-11-13T13:33:38.884000,134_adjust_1,0,0.0000,-0.0003,0.0002,0.2603,0.1229,0.0325,98.33,0.00,0.00,0.0000,1.40,9.64,0,-0.0029,0.0031,-0.0074,0.1365,-0.01,-0.00,-0.0091,0.0222
2022-11-13T13:33:44.363000,135_initial,0,0.0390,0.0320,-0.0304,0.2625,0.1223,0.0301,99.47,-0.26,-0.10,0.0000,1.34,84.80,0,0.0392,0.0233,-0.0390,0.1326,-0.36,-0.21,-0.0402,0.0206
2022-11-13T13:33:48.870000,135_adjust_3-1,0,0.0001,-0.0014,0.0009,0.2625,0.1221,0.0297,99.58,-0.01,0.01,0.0000,1.15,74.19,0,0.0003,-0.0076,-0.0077,0.1323,-0.01,0.01,-0.0091,0.0202
2022-11-13T13:33:53.230000,135_adjust_1-2,0,0.0006,0.0008,-0.0006,0.2626,0.1220,0.0295,99.63,0.00,0.00,0.0000,1.31,72.54,0,0.0005,-0.0066,-0.0091,0.1323,-0.01,0.00,-0.0106,0.0195
2022-11-13T13:33:56.503000,135_adjust_1,0,-0.0006,-0.0006,0.0006,0.2626,0.1221,0.0297,99.58,0.00,0.00,0.0000,1.15,75.59,0,-0.0000,-0.0069,-0.0080,0.1320,-0.01,0.00,-0.0094,0.0198
2022-11-13T13:34:04.193000,200_initial,0,-0.0251,0.1484,-0.0263,0.3115,0.1724,0.0907,96.54,-0.23,-0.00,0.0000,1.49,98.78,0,-0.0217,0.1385,-0.0386,0.1595,-0.98,0.13,-0.0389,0.0292
2022-11-13T13:34:08.645000,200_adjust_3-1,0,0.0002,-0.0048,0.0014,0.3115,0.1718,0.0899,96.76,0.02,-0.03,0.0000,0.41,132.61,0,0.0033,-0.0059,-0.0102,0.1600,0.04,-0.02,-0.0124,0.0285
2022-11-13T13:34:13.026000,200_adjust_1-2,0,-0.0000,-0.0002,0.0002,0.3117,0.1715,0.0894,96.95,0.00,-0.00,0.0000,0.49,130.50,0,0.0028,0.0000,-0.0113,0.1599,0.01,0.01,-0.0135,0.0288
2022-11-13T13:34:16.300000,200_adjust_1,0,0.0004,0.0002,-0.0005,0.3116,0.1717,0.0898,96.81,0.00,0.00,0.0000,0.43,131.96,0,0.0025,-0.0034,-0.0120,0.1598,0.00,0.01,-0.0141,0.0281
2022-11-13T13:34:22.226000,201_initial,0,-0.0422,0.0418,-0.0035,0.3098,0.1735,0.0924,95.69,-0.37,0.07,0.0000,1.10,-97.04,0,-0.0450,0.0553,-0.0141,0.1579,-0.56,0.25,-0.0166,0.0411
2022-11-13T13:34:26.692000,201_adjust_3-1,0,0.0004,-0.0015,-0.0018,0.3098,0.1733,0.0920,95.79,0.01,-0.02,0.0000,1.29,-109.54,0,0.0018,0.0172,-0.0124,0.1560,0.03,-0.05,-0.0151,0.0358
2022-11-13T13:34:31.055000,201_adjust_1-2,0,-0.0000,-0.0002,0.0002,0.3097,0.1737,0.0926,95.60,-0.01,0.00,0.0000,1.27,-114.38,0,0.0010,0.0169,-0.0104,0.1569,0.00,-0.03,-0.0131,0.0346
2022-11-13T13:34:34.444000,201_adjust_1,0,0.0002,0.0007,-0.0003,0.3097,0.1737,0.0926,95.62,0.00,0.01,0.0000,1.15,-121.04,0,0.0020,0.0179,-0.0110,0.1566,0.00,-0.03,-0.0136,0.0353
2022-11-13T13:34:40.697000,202_initial,0,-0.0222,0.1209,-0.0152,0.3126,0.1719,0.0899,97.06,-0.35,0.05,0.0000,1.48,118.40,0,-0.0208,0.1131,-0.0274,0.1607,-0.94,0.15,-0.0276,0.0269
2022-11-13T13:34:45.271000,202_adjust_3-1,0,-0.0011,-0.0039,0.0020,0.3121,0.1724,0.0906,96.76,0.02,-0.02,0.0000,0.77,146.26,0,0.0019,-0.0064,-0.0096,0.1607,0.04,-0.02,-0.0114,0.0262
2022-11-13T13:34:49.763000,202_adjust_1-2,0,0.0003,-0.0003,-0.0006,0.3119,0.1722,0.0903,96.76,-0.00,0.00,0.0000,0.79,158.40,0,0.0024,-0.0002,-0.0121,0.1605,-0.01,-0.01,-0.0140,0.0262
2022-11-13T13:34:53.144000,202_adjust_1,0,-0.0001,-0.0001,-0.0002,0.3119,0.1720,0.0902,96.80,-0.02,-0.00,0.0000,0.90,160.75,0,0.0024,0.0001,-0.0117,0.1604,-0.02,-0.01,-0.0135,0.0262
2022-11-13T13:34:59.184000,203_initial,0,-0.0331,0.0154,0.0093,0.3117,0.1718,0.0898,96.85,-0.46,0.13,0.0000,0.83,-109.61,0,-0.0340,0.0163,-0.0022,0.1602,-0.58,0.30,-0.0045,0.0337
2022-11-13T13:35:03.783000,203_adjust_3-1,0,-0.0003,0.0005,-0.0007,0.3117,0.1715,0.0896,96.92,0.01,-0.02,0.0000,0.88,-118.35,0,-0.0008,0.0028,-0.0121,0.1601,-0.03,-0.02,-0.0146,0.0334
2022-11-13T13:35:08.157000,203_adjust_1-2,0,0.0007,0.0000,-0.0004,0.3115,0.1719,0.0900,96.74,0.01,0.00,0.0000,0.83,-117.92,0,0.0023,0.0013,-0.0118,0.1602,-0.04,0.00,-0.0143,0.0339
2022-11-13T13:35:11.339000,203_adjust_1,0,0.0000,-0.0001,0.0002,0.3116,0.1717,0.0897,96.85,0.01,0.00,0.0000,0.85,-114.38,0,0.0021,0.0010,-0.0112,0.1601,-0.04,0.00,-0.0137,0.0338
2022-11-13T13:35:17.558000,204_initial,0,-0.0137,0.0926,-0.0024,0.3113,0.1713,0.0893,96.87,-0.44,0.00,0.0000,0.99,114.85,0,-0.0121,0.0885,-0.0140,0.1611,-0.88,0.08,-0.0148,0.0286
2022-11-13T13:35:21.912000,204_adjust_3-1,0,-0.0008,-0.0019,-0.0025,0.3107,0.1713,0.0893,96.72,0.02,-0.01,0.0000,0.41,138.61,0,0.0025,-0.0046,-0.0138,0.1610,0.03,0.01,-0.0159,0.0294
2022-11-13T13:35:26.420000,204_adjust_1-2,0,0.0004,0.0004,-0.0002,0.3107,0.1715,0.0896,96.63,-0.00,0.00,0.0000,0.48,114.91,0,0.0031,0.0010,-0.0116,0.1612,-0.00,0.01,-0.0136,0.0286
2022-11-13T13:35:29.689000,204_adjust_1,0,-0.0001,-0.0002,0.0000,0.3105,0.1717,0.0899,96.51,0.01,0.00,0.0000,0.41,130.94,0,0.0026,0.0011,-0.0113,0.1610,0.01,0.01,-0.0133,0.0293
2022-11-13T13:35:35.719000,205_initial,0,-0.0274,-0.0079,0.0209,0.3113,0.1702,0.0878,97.25,-0.50,0.11,0.0000,0.32,-170.13,0,-0.0271,-0.0072,0.0097,0.1603,-0.45,0.23,0.0080,0.0253
2022-11-13T13:35:40.290000,205_adjust_3-1,0,-0.0002,0.0010,-0.0035,0.3107,0.1706,0.0885,96.93,0.00,-0.02,0.0000,0.59,-155.02,0,0.0027,-0.0009,-0.0148,0.1594,0.02,-0.02,-0.0164,0.0254
2022-11-13T13:35:44.681000,205_adjust_1-2,0,0.0004,-0.0002,-0.0002,0.3106,0.1708,0.0888,96.82,0.00,0.00,0.0000,0.67,-139.29,0,0.0033,-0.0018,-0.0113,0.1596,0.02,0.00,-0.0131,0.0253
2022-11-13T13:35:47.965000,205_adjust_1,0,0.0000,0.0011,-0.0001,0.3110,0.1707,0.0885,96.99,0.01,-0.00,0.0000,0.49,173.15,0,0.0033,-0.0020,-0.0113,0.1595,0.02,0.00,-0.0131,0.0253
2022-11-13T13:35:54.306000,206_initial,0,-0.0069,0.0652,0.0106,0.3112,0.1710,0.0889,96.95,-0.55,0.18,0.0000,1.31,97.75,0,-0.0059,0.0639,-0.0010,0.1607,-0.84,0.21,-0.0020,0.0271
2022-11-13T13:35:58.886000,206_adjust_3-1,0,0.0009,-0.0008,-0.0026,0.3107,0.1707,0.0886,96.92,0.02,-0.01,0.0000,0.79,98.64,0,0.0013,-0.0042,-0.0139,0.1607,0.03,-0.01,-0.0158,0.0269
2022-11-13T13:36:03.271000,206_adjust_1-2,0,-0.0002,-0.0003,0.0004,0.3109,0.1706,0.0884,97.00,-0.00,0.00,0.0000,0.85,95.22,0,0.0008,0.0009,-0.0109,0.1604,0.00,0.01,-0.0128,0.0269
2022-11-13T13:36:07.221000,206_adjust_1,0,0.0003,0.0006,-0.0005,0.3108,0.1710,0.0890,96.83,0.00,0.00,0.0000,0.96,93.29,0,0.0015,0.0018,-0.0119,0.1603,0.00,0.01,-0.0137,0.0269
2022-11-13T13:36:13.205000,207_initial,0,-0.0193,-0.0318,0.0333,0.3101,0.1713,0.0895,96.52,-0.55,0.29,0.0000,0.83,-61.93,0,-0.0194,-0.0287,0.0220,0.1608,-0.41,0.37,0.0201,0.0258
2022-11-13T13:36:17.828000,207_adjust_3-1,0,0.0002,0.0016,0.0004,0.3096,0.1722,0.0908,96.05,-0.02,-0.01,0.0000,0.67,-46.08,0,-0.0024,0.0034,-0.0107,0.1608,-0.03,-0.02,-0.0125,0.0256
2022-11-13T13:36:22.176000,207_adjust_1-2,0,-0.0004,-0.0006,0.0008,0.3098,0.1718,0.0901,96.29,-0.00,-0.00,0.0000,0.67,-54.29,0,-0.0020,0.0024,-0.0103,0.1607,0.00,-0.01,-0.0121,0.0255
2022-11-13T13:36:25.579000,207_adjust_1,0,0.0004,0.0004,-0.0010,0.3099,0.1716,0.0899,96.36,0.01,0.00,0.0000,0.66,-47.58,0,-0.0020,0.0028,-0.0121,0.1607,0.01,-0.01,-0.0139,0.0256
2022-11-13T13:36:32.800000,300_initial,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0500,-0.0153,0.0111,0.1224,-0.69,0.17,0.0111,0.0065
2022-11-13T13:36:37.405000,300_adjust_3-1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0010,-0.0001,0.0013,0.1223,-0.04,-0.01,0.0013,0.0062
2022-11-13T13:36:41.761000,300_adjust_1-2,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0000,0.0003,-0.0004,0.1226,0.02,0.01,-0.0004,0.0057
2022-11-13T13:36:45.033000,300_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0003,0.0001,0.0002,0.1223,0.03,0.01,0.0002,0.0049
2022-11-13T13:36:50.623000,301_initial,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0490,-0.0239,0.0183,0.1237,-0.66,0.08,0.0178,0.0080
2022-11-13T13:36:55.205000,301_adjust_3-1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0006,-0.0010,-0.0005,0.1232,-0.03,-0.02,-0.0009,0.0094
2022-11-13T13:36:59.471000,301_adjust_1-2,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0001,-0.0002,0.0001,0.1230,0.01,0.00,-0.0002,0.0086
2022-11-13T13:37:02.875000,301_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0003,0.0002,-0.0004,0.1232,0.01,-0.00,-0.0008,0.0104
2022-11-13T13:37:08.453000,302_initial,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0504,-0.0338,0.0210,0.1233,-0.68,0.11,0.0206,0.0076
2022-11-13T13:37:13.167000,302_adjust_3-1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0023,-0.0012,0.0002,0.1231,-0.02,-0.02,0.0001,0.0076
2022-11-13T13:37:17.532000,302_adjust_1-2,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0006,-0.0002,-0.0001,0.1235,0.01,-0.00,-0.0002,0.0086
2022-11-13T13:37:20.816000,302_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0001,-0.0002,-0.0001,0.1232,0.00,-0.00,-0.0001,0.0066
2022-11-13T13:37:26.392000,303_initial,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0443,-0.0466,0.0275,0.1255,-0.68,0.16,0.0269,0.0093
2022-11-13T13:37:31.094000,303_adjust_3-1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0021,-0.0011,0.0014,0.1252,-0.03,-0.03,0.0012,0.0094
2022-11-13T13:37:35.567000,303_adjust_1-2,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0006,0.0006,-0.0008,0.1254,0.02,0.00,-0.0010,0.0095
2022-11-13T13:37:39.004000,303_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0003,-0.0005,0.0007,0.1254,0.01,0.00,0.0005,0.0096
2022-11-13T13:37:44.567000,304_initial,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0447,-0.0582,0.0369,0.1242,-0.69,0.20,0.0364,0.0049
2022-11-13T13:37:49.018000,304_adjust_3-1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0004,-0.0005,-0.0011,0.1238,-0.03,-0.01,-0.0011,0.0057
2022-11-13T13:37:53.504000,304_adjust_1-2,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0001,-0.0004,0.0004,0.1238,0.01,0.00,0.0005,0.0065
2022-11-13T13:37:56.907000,304_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0000,-0.0002,-0.0013,0.1236,0.01,0.00,-0.0013,0.0056
2022-11-13T13:38:02.498000,305_initial,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0437,-0.0676,0.0446,0.1252,-0.72,0.14,0.0439,0.0069
2022-11-13T13:38:06.957000,305_adjust_3-1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0009,0.0007,-0.0009,0.1252,-0.01,-0.02,-0.0009,0.0088
2022-11-13T13:38:11.379000,305_adjust_1-2,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0004,-0.0011,0.0001,0.1253,0.01,0.00,0.0002,0.0094
2022-11-13T13:38:14.608000,305_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0001,0.0000,0.0003,0.1253,0.01,0.00,0.0003,0.0092
2022-11-13T13:38:20.209000,306_initial,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0401,-0.0794,0.0493,0.1250,-0.71,0.17,0.0484,0.0064
2022-11-13T13:38:24.801000,306_adjust_3-1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0001,-0.0010,-0.0016,0.1251,-0.01,-0.01,-0.0017,0.0069
2022-11-13T13:38:29.289000,306_adjust_1-2,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0001,-0.0001,-0.0001,0.1252,0.01,0.00,-0.0002,0.0063
2022-11-13T13:38:32.546000,306_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0001,0.0002,-0.0001,0.1251,0.01,0.00,-0.0002,0.0069
2022-11-13T13:38:38.016000,307_initial,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0354,-0.0929,0.0588,0.1233,-0.75,0.35,0.0577,0.0075
2022-11-13T13:38:42.634000,307_adjust_3-1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,-0.0016,0.0004,-0.0016,0.1232,-0.02,-0.01,-0.0017,0.0092
2022-11-13T13:38:47.123000,307_adjust_1-2,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0002,-0.0006,0.0001,0.1233,0.01,-0.00,0.0000,0.0093
2022-11-13T13:38:50.399000,307_adjust_1,2,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,0,0.0003,0.0005,0.0004,0.1233,0.01,0.00,0.0002,0.0089
